id,Longitude,Latitude
15536739,-5.89669499375101,37.4506945119719
15536741,-5.86793716066342,37.4520833492873
15536743,-5.83874461705147,37.4479166826181
15536744,-5.83349630728324,37.4479166826181
15536745,-5.84383021955108,37.4458334072965
15536746,-5.4080820183712,37.4437500159489
15536747,-6.30852325958533,37.4381945103413
15536748,-6.29954343641564,37.4354166826105
15536749,-5.85843292393484,37.4312500159413
15536750,-5.84793864193923,37.4312500159413
15536751,-6.30959681821267,37.4223959905623
15536753,-6.32472443231866,37.4229166826029
15536754,-6.29897148115821,37.3802303410738
15536755,-6.27436445652494,37.38541668258
15536756,-6.3101954579017,37.3750000737716
15536757,-5.26634933761421,37.3312500158804
15536758,-5.2713914887018,37.3159724457299
15536759,-7.77128854011702,37.2434180766412
15536760,-7.81706648145337,37.2437500158273
15536761,-7.77476419301809,37.2395833491582
15536763,-3.65879797581941,37.1937500157971
15536764,-5.9208551101108,37.0780307693561
15536767,-5.93002130597518,37.0750000729643
15536772,-6.12612859259347,36.9812501677875
15536773,-5.86548589257429,36.1939962051611
15536774,-5.36449715637023,36.1958334039694
15536775,-5.83826303298874,36.1791667372591
15536776,-5.81631199224473,36.1703127287754
15536777,-5.87314812379817,36.1625000705488
15536778,-1.02009887485928,35.2229166813057
15536779,-5.79794502675523,35.1687500146081
15536782,-1.18079436669764,35.1247024476853
15536783,-1.20466093968263,35.1145833479106
15536784,-0.871112700072795,35.0857880627487
15536785,-1.17391865099855,35.1020833479035
15536791,-6.85605813424978,16.27708333921
15536792,-10.0309665565837,16.1437500058248
15536793,-8.85941054131196,16.1354166724882
15536794,-10.1223261470871,16.030787127689
15536795,-10.1049625794236,16.0208333608617
15536796,-2.71417640766289,15.8937500057277
15536797,-6.71937192644845,15.6979166723185
15536798,-2.1711590346438,15.5520833389288
15536799,-2.1856883517877,15.5413691891973
15536800,-7.43186698939171,15.5333333599769
15536803,-7.62611693899214,15.4062500055392
15536804,-5.34627750268295,15.4062500055392
15536805,-5.49040383238676,15.3812500722141
15536806,-7.66810861964546,15.372916672193
15536807,-4.69469377765817,15.3562500055199
15536808,-5.5094580112425,15.3527778230307
15536809,-7.61272438944346,15.3354166721785
15536810,-5.52160145837889,15.3354166721785
15536811,-3.37647225326823,15.3354166721785
15536812,-7.61041238546857,15.3312500055103
15536813,-5.50035103662478,15.324166774903
15536814,-5.44145522888902,15.3270833942071
15536815,-3.37411021471779,15.3229166721737
15536816,-5.56000506536373,15.2780896379641
15536817,-4.70389021990693,15.2562503914414
15536818,-4.73784691757653,15.2583333594797
15536819,-5.9808157509411,15.25277779571
15536820,-5.58038275050531,15.2384576371469
15536821,-4.67313406235351,15.2372398339403
15536822,-4.73820657965786,15.2423611349342
15536823,-4.77495134030905,15.2281250209377
15536824,-3.30779525070227,15.2270833388035
15536825,-4.73658069231662,15.2020833387939
15536826,-5.95460515085442,15.1862501195864
15536827,-5.9515594291457,15.1854166721208
15536828,-4.72963705635114,15.1812500054525
15536829,-5.97693338133373,15.1666666926477
15536830,-4.85416981191198,15.1520833387746
15536831,-5.57600001124695,15.1448371207645
15536832,-4.7591079085668,15.1479166721064
15536833,-5.99110989109615,15.129896060329
15536834,-5.09776435771884,15.1395833387698
15536835,-6.30551146217847,15.110416672092
15536836,-5.58664206930054,15.1000000258608
15536837,-4.83317376714941,15.0772138851353
15536838,-4.8220585580348,15.0687500054093
15536839,-4.78969574891985,15.0687500054093
15536840,-4.87495031602105,15.0401516958841
15536841,-2.99432015771565,14.65729174513
15536842,-3.01337548985027,14.6597222644187
15536843,-2.89481720117266,14.6506944668275
15536844,-2.89630668589767,14.6209772828902
15536845,-2.96696572434581,14.6250000250065
15536846,-3.00345948764973,14.5803785475303
15536847,-2.56954020685366,14.5789352781258
15536848,-2.52931231065342,14.5750000249169
15536849,-2.94808375391215,14.554861133567
15536850,-3.01104113265302,14.5416666915238
15536851,-2.98808564342921,14.5494049780422
15536852,-2.95483115286617,14.522916671867
15536853,-8.60389625791055,14.4625000247152
15536862,-7.81870872727303,14.2812500051082
15536863,-7.8606865402346,14.2520833384304
15536868,-6.88239742230423,14.0587500236309
15536869,-6.79709013574033,14.0500000239776
15536870,-6.87286704070745,14.0465277996425
15536871,-6.80549469929739,14.0437500050179
15536872,-6.90515130342585,14.0092594297824
15536874,-6.89771829774329,14.0159722451452
15536875,-6.78695865124001,13.9979166716672
15536876,-6.79112973845477,13.9937500049989
15536877,-6.778247418369,13.9937500049989
15536878,-6.90202664795964,13.9687500049894
15536879,-6.88914572731008,13.9687500049894
15536880,-6.90147911830747,13.8062500049278
15536881,-6.93602195566321,13.7929564552488
15536882,-8.02657663741927,13.7923611325624
15536883,-6.91606401174858,13.7916666901838
15536884,-6.94388934927607,13.7895833382549
15536885,-8.17902846135739,13.7760417226621
15536886,-8.17891908242658,13.7729166715819
15536887,-8.17633701872062,13.7604166715772
15536888,-7.32992084555288,13.5104166714826
15536889,-7.53743135252965,13.4865835282395
15536890,-7.59047714128751,13.4838816697321
15536891,-7.57299083557429,13.4729166714685
15536892,-7.55846966363999,13.4645079092916
15536893,-7.56013710289707,13.4729166714685
15536894,-6.38110087037291,13.4437500047908
15536895,-7.6035383756137,13.4229166714496
15536896,-7.59263156739562,13.4166666895173
15536897,-7.56166391382638,13.3854167195057
15536898,-7.22736070805526,13.306250004739
15536899,-7.23592913533929,13.2920833695663
15536900,-7.30547465843888,13.2901786258227
15536901,-7.07915837890459,13.289583338066
15536902,-7.33827451971719,13.2556552281689
15536904,-7.33364572133597,13.2576389094753
15536905,-7.36288021628623,13.2145834803381
15536906,-7.35309897987357,13.2166666891627
15536907,-7.37217034361701,13.2104166713696
15536908,-2.8610808472328,13.2062500047013
15536909,-7.18966035341326,13.1895833380284
15536910,-7.56788579654783,13.1729166713554
15536911,-7.1249815387292,13.1729166713554
15536912,-7.51620273598871,13.1533855880982
15536913,-3.21922029551147,13.1020833379955
15536914,-3.25564107470088,12.9437500046027
15536915,-7.15775600381459,12.6493055762907
15536916,-7.13637940363304,12.6302084902862
15536918,-7.09485463611429,12.639583337822
15536921,-7.3940773575874,12.5020833377706
15536926,-8.35540465303639,12.4687500044248
15536930,-8.36993668022789,12.4562500044201
15536935,-8.34819901538661,12.4437500044154
15536944,-6.29326438501095,12.308333395337
15536945,-6.3093390091129,12.2333334095566
15536948,-6.04978170992563,12.1357143926357
15536950,-8.44430595312703,12.114583337626
15536951,-6.07149958081946,12.0966488801991
15536952,-6.05934204559375,12.0875000205051
15536953,-9.84056826753304,12.0729166709438
15536954,-6.53410324234273,12.0729166709438
15536955,-6.10555881319886,12.0672349017183
15536956,-5.91062473527294,11.9125000201982
15536957,-6.2101265238616,11.8812500042058
15536958,-6.31972180987502,11.8333333533928
15536959,-6.29287510403788,11.8229167025635
15536960,-6.28850283844692,11.7962501153357
15536961,-6.2594075286845,11.8020833797206
15536962,-6.21849815329553,11.7493670015816
15536963,-6.26220454043577,11.7754166863446
15536964,-6.27557723675668,11.7645833374958
15536965,-6.28389910012269,11.7562500041594
15536966,-6.17315118400163,11.7520833374912
15536967,-6.19859269068622,11.747916670823
15536968,-6.16241827402188,11.747916670823
15536969,-6.18989390360465,11.7395833374866
15536970,-6.24715688056054,11.7312500334167
15536972,-6.17312606677109,11.7129168031562
15536973,-6.29557342024733,11.708333353174
15536974,-6.2062609067893,11.7104166708091
15536975,-6.1900927664208,11.6826924556752
15536976,-6.28224032858174,11.6833333531302
15536977,-6.16507485181296,11.6570834475051
15536978,-6.26054289884965,11.6645833374587
15536979,-6.17545227161293,11.6645833374587
15536980,-6.01321334184111,11.5395833374124
15536981,-6.36282967881302,11.4854166707257
15537019,3.29157932236645,36.5645833487533
15537020,3.32717533230446,36.5479166820768
15537021,3.36203192909853,36.5145833487237
15537022,3.3485303512048,36.5020833487163
15537023,3.24209447251189,36.4979166820471
15537024,3.358088521089,36.4919644820823
15537025,3.24543360025625,36.4951389548899
15537026,3.32484685342647,36.493750015378
15537027,1.82213772534616,36.397916681988
15537028,2.99963695450753,36.3937500153189
15537029,2.95532203089075,36.3854166819806
15537030,1.49114331901167,36.3687501640655
15537031,1.49529532334581,36.3604166819658
15537032,1.47193337797529,36.3562500152967
15537033,1.47710713325776,36.3562500152967
15537035,2.23112215230943,36.3348215348218
15537036,3.02826139553984,36.331250015282
15537038,2.49349505424826,36.0239583897512
15537039,2.54253825510498,36.0270833484368
15537040,2.48282999920157,36.0125000701573
15537041,2.09813088238982,35.9770833484076
15537042,2.103279669831,35.9770833484076
15537043,2.06707448916064,35.9708334033822
15537044,2.38570753952033,35.952083348393
15537045,5.81629613981984,35.9356362620643
15537046,1.76758261022685,35.9312500150475
15537047,1.31920302814857,35.8895833483566
15537053,4.46041080980662,15.810416672362
15537059,5.94912962875376,15.0989583553531
15537062,6.38354145974,15.050000107245
15537064,6.41318004609659,15.0312500053949
15537067,0.543362424438103,14.0604166716909
15537074,5.91161823951914,13.5495833553514
15537075,5.90355193411357,13.5354166714921
15537076,5.89900816647266,13.5250000230429
15537077,5.91735446338982,13.5159722917902
15537078,4.39456643544788,13.039583337972
15537079,4.39736838950161,13.0368055764826
15537080,5.42505580525558,12.8312500045604
15537081,5.42010991323709,12.8000000217592
15537082,5.46562517871042,12.731250004523
15537083,6.15395503507389,12.7114583506656
15537084,6.17859132148537,12.7145833378501
15537085,5.58031968134104,12.7020833378454
15537086,5.60521279732076,12.6687500044996
15537087,5.24553762281607,12.6229166711491
15537088,5.25764229712782,12.6145834064103
15537090,5.24101181269492,12.6104166711444
15537091,5.26456752634956,12.5991071805004
15537092,5.33869260983107,12.5932692936512
15537093,5.39846290046407,12.585416671135
15537094,5.30872253462289,12.5812500044668
15537095,5.32262948199559,12.5725000621855
15537096,2.55243088847163,12.5270833377799
15537097,2.61603088757976,12.4429167085244
15537098,2.21640830085683,12.4145833377379
15537099,2.8380852713201,12.3020833376959
15537100,2.0853023306621,12.2916666875304
15537101,5.00373768229823,12.0354166709298
15537102,5.8075894111784,11.8289352613512
15537104,4.22637001469312,11.631250004113
15537105,4.50280456105582,11.3604166706794
15631996,-8.89128930265028,42.8479166862173
15631997,-6.79865318944791,42.3437500191858
15631998,-7.87606775957977,42.2215278579759
15631999,-7.8625934217072,42.2187500190963
15632000,-8.16674588694203,42.1125000874979
15632001,-8.49238501019901,41.964583352249
15632002,-8.41458623959447,41.9270833522225
15632003,-8.39218467888973,41.9270833522225
15632004,-8.3745631443682,41.9208334202363
15632005,-8.39559209797448,41.910416685544
15632006,-8.40624126969487,41.9062500188744
15632007,-7.3525958879957,41.8479166854999
15632008,-7.36354305186065,41.8458334200045
15632009,-8.52892742895661,41.8187500188127
15632010,-8.3483487109216,41.6770833520466
15632011,-8.17869319995005,41.5270833519418
15632012,-8.18876982724786,41.5187500186026
15632013,-8.66066147247286,41.4270833518722
15632014,-8.68381318733594,41.4201390461408
15632015,-7.96534603386836,41.2854166851074
15632016,-8.09959855892557,40.9812501686433
15632017,-8.12565547161952,40.9687500182231
15632018,-8.63884677544221,39.9895833508982
15632019,-8.54893349505737,39.9229166841875
15632020,-8.52448468620559,39.9229166841875
15632021,-8.54090222889322,39.9020833508404
15632022,-8.81712583732629,39.5145833505866
15632023,-3.52119654675433,39.0993056272627
15632024,-3.5433931312642,39.0958334118687
15632025,-7.10018945160293,38.9354166835464
15632026,-5.99982837221341,38.9298611823761
15632027,-7.11375221597856,38.9104166835304
15632028,-6.03332405371391,38.9068454261053
15632029,-4.15592905775241,38.7745543701432
15632030,-8.83024342277562,38.7187500167418
15632031,-7.41961894452811,38.479166743468
15632032,-5.59188147103491,38.4510124769563
15632033,-6.2849780521346,38.254166742843
15632034,-7.62643866338973,38.1437500163803
15632035,-7.27179131585978,38.0937500163492
15632036,-7.76835333710039,38.0833334090377
15632037,-7.73857706013513,38.0770833496721
15632038,-7.75621933528489,38.0687500163336
15632039,-7.7238042596802,38.062500075647
15632040,-4.76422386644522,38.0587500732631
15632041,-7.56310392086282,38.0437500163181
15632042,-7.2928102723203,38.0125000755094
15632043,-7.77162860748741,37.9645833496023
15632044,-4.97021524559174,37.8812500162174
15632045,-8.33202043764219,37.8729166828789
15632046,-7.75139183570797,37.8729166828789
15632047,-8.18903937906962,37.8687500162097
15632048,-8.26417066480066,37.856250016202
15632049,-8.20597735940233,37.8312500161865
15632050,-8.23623494897813,37.8187500161788
15632051,-8.22041125070898,37.8187500161788
15632052,-5.15559734752769,37.8145833495096
15632053,-8.22475737584852,37.8104166828404
15632054,-8.07617480034723,37.8020833495019
15632055,-5.13189463808987,37.7770833494865
15632056,-6.00136905274101,37.7729166828172
15632057,-5.18402624247434,37.768750016148
15632058,-5.1831502241885,37.7562500161403
15632059,-5.17261001020924,37.7562500161403
15632060,-5.16675797302433,37.7479166828019
15632061,-5.44977786191246,37.7270833494557
15632062,-5.40732940849361,37.7229166827865
15632063,-5.41725546673106,37.714583349448
15632064,-5.37338437244233,37.702777903116
15632065,-5.35871426165422,37.7062500161096
15632066,-5.33764806308216,37.7062500161096
15632067,-8.35350287096014,37.6895833494327
15632068,-5.45755167077698,37.6895833494327
15632069,-5.29959069622153,37.6895833494327
15632070,-5.08342509950883,37.6854166827634
15632071,-5.34637827396588,37.6812500160942
15632072,-5.46716101728116,37.677083349425
15632073,-5.32705406111743,37.6687500160865
15632074,-5.40834069168145,37.6645833494173
15632075,-5.39886106010014,37.654861178456
15632076,-5.03932355400887,37.6562500160789
15632077,-5.73984132251336,37.6291667411274
15632078,-5.644667026891,37.6229166827251
15632079,-5.52630262045334,37.6229166827251
15632080,-5.77427147739459,37.6081321105173
15632081,-5.64666441713764,37.6145833493866
15632082,-5.62562421437192,37.6145833493866
15632083,-5.6200492702498,37.6104166827174
15632084,-5.54641268645467,37.6104166827174
15632085,-5.73415801191447,37.5895833493713
15632086,-6.00031556032635,37.564583349356
15632087,-6.01473970521437,37.5479166826792
15632088,-5.53727457438287,37.5229166826639
15632089,-5.49261913426596,37.5229166826639
15632090,-4.81618940132664,37.5020833493178
15632091,-5.87088851525728,37.4562500159565
15632092,-6.33555011751338,37.3958334071612
15632093,-6.29009625207021,37.38541668258
15632094,-6.27786435795665,37.3645834684935
15632095,-6.27192551417248,37.3562500158956
15632096,-7.80222710570304,37.2520833491657
15632097,-7.78652319338003,37.2520833491657
15632098,-3.81782362154644,37.235416682489
15632099,-5.90959689167028,37.147916682436
15632100,-5.93475365190958,37.1465278438083
15632101,-6.08780448171209,37.1282750203369
15632103,-6.08750674371979,37.1284722889594
15632105,-7.69440764023095,37.1187500157517
15632106,-5.91711896789515,37.1104166824134
15632107,-5.94291614966333,37.1062500157442
15632108,-5.99047428245311,37.055208576205
